Station;Å≈r;MÂned;Dag;Middeltemperatur. grader C;Gennemsnitlig vindhastighed. m/sek.;Akkumuleret solskin. timer;Akkumuleret nedb¯ r. mm
612600;2016;2;9;5.2;5.7;2.4;9.3
612600;2016;2;10;3.5;3.9;0.2;7.9
612600;2016;2;11;3.2;1.5;1.1;0
612600;2016;2;12;0.3;1.6;4.3;0
612600;2016;2;13;-0.1;2.5;1;0
612600;2016;2;14;1.3;5.3;0;0
612600;2016;2;15;-0.4;5;0.1;0
612600;2016;2;16;-0.8;1.9;8.5;0
612600;2016;2;17;0;4.2;7.4;0
612600;2016;2;18;0.9;2.6;2.7;0
612600;2016;2;19;1;2.9;0.2;0
612600;2016;2;20;3.6;7;0.1;6.6
612600;2016;2;21;4.9;5.4;0.9;7.3
612600;2016;2;22;4.3;6.2;5.9;1.3
612600;2016;2;23;4.2;6.2;5.7;0
612600;2016;2;24;2.1;5;7;0
612600;2016;2;25;1.5;3.9;6.7;0
612600;2016;2;26;1.7;3.2;7.9;0
612600;2016;2;27;-0.1;1.7;2;0
612600;2016;2;28;0.1;1.7;2.4;0
612600;2016;2;29;0;1.8;4.3;0
612600;2016;3;1;0.8;4.5;0.1;0
612600;2016;3;2;2.9;4.8;0.1;13.4
612600;2016;3;3;2.8;2.9;1.9;0
612600;2016;3;4;2.2;3.6;1.2;0
612600;2016;3;5;2.6;3.8;0;10
612600;2016;3;6;2.6;1.6;0;3.5
612600;2016;3;7;2.4;2.8;1.4;1.9
612600;2016;3;8;1.5;1.8;0.6;0.2
612600;2016;3;9;3.1;3.7;7.2;0
612600;2016;3;10;2.3;3;1.7;0
612600;2016;3;11;1.8;1.6;6.1;0
612600;2016;3;12;-1.1;1.4;2.5;0
612600;2016;3;13;0.9;1.4;4.2;0
612600;2016;3;14;4.1;1.9;0.1;0
612600;2016;3;15;4.6;2.3;0.5;0
612600;2016;3;16;3.3;1.5;10.9;0
612600;2016;3;17;4.5;3.9;9.3;0
612600;2016;3;18;3.4;2.3;4.2;0
612600;2016;3;19;3.7;3.5;3.6;0
612600;2016;3;20;6.2;3.9;8.4;0
612600;2016;3;21;6.1;5.5;2.1;2.8
612600;2016;3;22;5.9;3.2;1;0
612600;2016;3;23;4.5;3.5;8.7;0
612600;2016;3;24;3.6;2.8;7.2;0.6
612600;2016;3;25;5.9;3.3;0;0.4
612600;2016;3;26;5.6;4.6;8.2;0
612600;2016;3;27;7.2;5.8;1.5;4.5
612600;2016;3;28;8;6.5;4.8;0.5
612600;2016;3;29;6.9;5.6;5.1;0
612600;2016;3;30;5.2;4.9;2.1;2.6
612600;2016;3;31;5.9;4.1;6.3;0
612600;2016;4;1;4.6;2.5;11.8;0
612600;2016;4;2;8.2;3.7;6.6;0
612600;2016;4;3;9.3;2.1;0.5;0
612600;2016;4;4;10.1;2.7;2.1;1.9
612600;2016;4;5;7.3;2.1;0;13.4
612600;2016;4;6;7.8;6.2;1.4;2.7
612600;2016;4;7;6.6;7.4;3.3;3
612600;2016;4;8;6.7;4.8;5.9;0.6
612600;2016;4;9;6.6;2.2;8.6;0
612600;2016;4;10;6.5;3.2;7.5;0
612600;2016;4;11;6.9;4.2;13;0
612600;2016;4;12;6.5;3.7;0;3.7
612600;2016;4;13;7.5;2.4;1.7;0
612600;2016;4;14;7;1.6;5.4;0
612600;2016;4;15;8.6;3.6;4.3;0.1
612600;2016;4;16;8.3;5;3.6;2.9
612600;2016;4;17;6.9;8;7.3;0
612600;2016;4;18;6.6;6.6;0.8;1
612600;2016;4;19;7.7;8;5.7;0.1
612600;2016;4;20;7.7;5.1;13.3;0
612600;2016;4;21;6.7;5.2;5.3;0
612600;2016;4;22;7.4;4.8;12;0.3
612600;2016;4;23;4.4;3.3;7.5;0
612600;2016;4;24;2.9;2.3;4.1;3.6
612600;2016;4;25;3.1;4;7;1.4
612600;2016;4;26;3.9;4.1;3;8.4
612600;2016;4;27;3.9;3.6;1.7;7.7
612600;2016;4;28;5.4;3.6;4.6;0.9
612600;2016;4;29;5.4;4.5;4.8;10.3
612600;2016;4;30;7.2;3.1;1.1;3.2
612600;2016;5;1;7.4;1.9;12.3;0
612600;2016;5;2;9.6;2.8;11.7;0
612600;2016;5;3;10.3;3.8;3.4;1.3
612600;2016;5;4;9;2.4;13.7;0
612600;2016;5;5;10.8;1.8;14.4;0
612600;2016;5;6;13.3;4.1;14.2;0
612600;2016;5;7;15.8;5;14.7;0
612600;2016;5;8;16.6;4.7;14.8;0
612600;2016;5;9;16.5;4.5;13.7;0
612600;2016;5;10;16.4;3.1;14.2;0
612600;2016;5;11;16;4.3;14.7;0
612600;2016;5;12;13.9;4;15;0
612600;2016;5;13;12.9;2.3;11.3;4.9
612600;2016;5;14;9.4;4.1;4.8;0
612600;2016;5;15;8.2;4.3;5.7;0.8
612600;2016;5;16;9.3;5.7;11.6;0
612600;2016;5;17;9.2;4.7;0.2;0
612600;2016;5;18;11.5;2.9;7.3;0
612600;2016;5;19;14.2;1.6;7.1;0
612600;2016;5;20;13.8;4.5;4.8;0
612600;2016;5;21;14.6;3.2;2.4;1.8
612600;2016;5;22;18.9;4.3;8.7;1.3
612600;2016;5;23;14.6;2.2;0.5;8.6
612600;2016;5;24;13.1;3.6;0;2.2
612600;2016;5;25;14.2;3.7;6.8;0
612600;2016;5;26;13;2.4;1;0
612600;2016;5;27;13;1.8;15.5;0
612600;2016;5;28;14.2;1.8;12.6;0
612600;2016;5;29;15.5;3.2;6.8;0
612600;2016;5;30;19.5;5.2;11.4;4.7
612600;2016;5;31;18.6;3.8;6.4;1
612600;2016;6;1;18.9;3.2;10.2;0
612600;2016;6;2;20;3.3;9.8;0
612600;2016;6;3;19.9;2.6;15.5;0
612600;2016;6;4;20;1.4;16;0
612600;2016;6;5;19.5;1.8;16;0
612600;2016;6;6;16.5;3.7;15.8;0
612600;2016;6;7;17.5;3.4;12.4;0
612600;2016;6;8;14.8;4.2;4.6;0
612600;2016;6;9;14.5;2.5;13.6;0
612600;2016;6;10;13.5;4.4;14;0
612600;2016;6;11;12.3;2;14.2;0
612600;2016;6;12;12.9;3.3;9.7;0
612600;2016;6;13;13.5;4.5;0.1;2
612600;2016;6;14;14.2;3.3;0;0
612600;2016;6;15;16.7;1.9;5;1.3
612600;2016;6;16;16.2;1.7;3.8;0.2
612600;2016;6;17;14.9;2.1;5.9;4.7
612600;2016;6;18;15.1;5;9.4;0
612600;2016;6;19;13.4;4.8;3.6;0
612600;2016;6;20;14.8;4.9;6.6;10.5
612600;2016;6;21;16.3;3.5;7.4;5.7
612600;2016;6;22;17.5;3.3;6.5;0.7
612600;2016;6;23;20.4;2.9;7.8;0
612600;2016;6;24;21.1;3.4;4.1;0.3
612600;2016;6;25;17.3;3.3;0.4;4.4
612600;2016;6;26;16.2;4.7;8.2;0
612600;2016;6;27;15.1;3.9;6.4;0.7
612600;2016;6;28;15;2.1;6.8;0
612600;2016;6;29;15.3;3.3;5.4;7.9
612600;2016;6;30;15.2;3.1;3.5;6.3
612600;2016;7;1;16.5;4.1;2.7;5.3
612600;2016;7;2;15.7;5.1;7.5;5.3
612600;2016;7;3;14;4.8;8.4;3
612600;2016;7;4;14.4;3.6;8.6;1.3
612600;2016;7;5;13.5;2.5;0.8;26.2
612600;2016;7;6;14;7;7.3;0.1
612600;2016;7;7;14.6;5;7.6;0
612600;2016;7;8;16.3;3.8;5.4;4.6
612600;2016;7;9;16;4.5;4.7;0
612600;2016;7;10;17.5;4.1;0.6;8.9
612600;2016;7;11;17.3;5.4;3.9;0.3
612600;2016;7;12;17;5.6;6.3;1.2
612600;2016;7;13;14.9;2.8;10.8;0
612600;2016;7;14;14;3.9;5.5;2.1
612600;2016;7;15;14.7;5.5;2;0
612600;2016;7;16;15;4.3;1.9;1.2
612600;2016;7;17;14.1;3.4;4.6;0.9
612600;2016;7;18;15.6;3.6;3.5;0
612600;2016;7;19;18.1;2.2;4.1;0
612600;2016;7;20;20.4;2.2;13.9;0
612600;2016;7;21;20.9;3.4;7.7;0
612600;2016;7;22;21.5;2.6;8;0
612600;2016;7;23;21.8;1.3;5.4;0
612600;2016;7;24;21.1;2.2;15;0
612600;2016;7;25;21.1;2.4;8.6;0.3
612600;2016;7;26;18.2;3.2;8;0
612600;2016;7;27;17;2.8;2.5;0.5
612600;2016;7;28;17.7;2.2;8.5;1.4
612600;2016;7;29;18.4;2.4;4.8;1.5
612600;2016;7;30;17.2;2.6;4.2;7.3
612600;2016;7;31;15.4;2.8;8.5;0
612600;2016;8;1;14.9;3.5;7.5;2.2
612600;2016;8;2;15.8;2.5;6;0.4
612600;2016;8;3;16.1;3.9;2.7;3.7
612600;2016;8;4;17.3;4.5;5.3;9.5
612600;2016;8;5;17.8;4;6.7;0
612600;2016;8;6;15.6;4.6;6.9;2.7
612600;2016;8;7;16;4.9;2.1;0.1
612600;2016;8;8;16.5;6.2;5.3;1.7
612600;2016;8;9;12.6;4.9;9.6;0.8
612600;2016;8;10;11.9;5;9.4;1.1
612600;2016;8;11;12.2;3.6;7;0
612600;2016;8;12;15.3;3.8;0.8;0.1
612600;2016;8;13;16.6;6;1.8;0
612600;2016;8;14;14.7;3.7;3.8;5.6
612600;2016;8;15;15.2;3.1;2.1;0
612600;2016;8;16;15;2.2;10.9;0
612600;2016;8;17;15.7;1.5;13.8;0
612600;2016;8;18;15.7;3.4;4.4;0
612600;2016;8;19;16.7;1.3;4.8;0
612600;2016;8;20;17.3;2.7;2.2;0.1
612600;2016;8;21;17;3.2;8;0
612600;2016;8;22;17;3.8;4.5;3.6
612600;2016;8;23;17.9;2.9;1.8;0.5
612600;2016;8;24;18.9;2.5;11;0
612600;2016;8;25;23.4;3.8;11.9;0
612600;2016;8;26;22.5;4.4;11.3;0
612600;2016;8;27;17.3;1.7;12.9;0
612600;2016;8;28;18.2;3.3;2.3;9
612600;2016;8;29;16.7;5.7;5.5;0
612600;2016;8;30;16.3;3.8;7.9;0
612600;2016;8;31;17.6;3;11.2;0
612600;2016;9;1;16.3;3;6.6;1.1
612600;2016;9;2;15.9;3.7;3.7;0.7
612600;2016;9;3;16.3;3.5;3.3;1.6
612600;2016;9;4;14.6;2.3;0.2;18.7
612600;2016;9;5;16;2.4;11.4;1.7
612600;2016;9;6;16.5;3;11;0
612600;2016;9;7;19.3;2.6;3.9;0
612600;2016;9;8;19.4;2.6;12.2;0
612600;2016;9;9;18.5;2.6;8.4;0
612600;2016;9;10;18.6;3.1;11.6;0
612600;2016;9;11;18;3.5;8.7;0
612600;2016;9;12;18.7;2.9;10.6;0
612600;2016;9;13;21.2;3.1;12;0
612600;2016;9;14;20.8;3.4;11.9;0
612600;2016;9;15;19.5;2.3;11.2;0
612600;2016;9;16;18.4;3.9;8.1;0
612600;2016;9;17;16.8;3.8;5.3;0
612600;2016;9;18;14.1;2.9;6.2;0
612600;2016;9;19;13.9;1.7;0;0
612600;2016;9;20;13.1;2;5.8;0.6
612600;2016;9;21;15;1.8;6.8;0.9
612600;2016;9;22;14.3;2.1;10;0
612600;2016;9;23;15.1;3.1;4.7;0
612600;2016;9;24;14;2.7;7.8;0
612600;2016;9;25;16.5;3.7;10.8;0
612600;2016;9;26;15;1.8;4;7.8
612600;2016;9;27;14.4;2.1;9;0
612600;2016;9;28;16.9;7.4;3.5;0
612600;2016;9;29;16.5;7.1;1;5.2
612600;2016;9;30;12.8;4.6;3.8;1.2
612600;2016;10;1;12.7;2.6;5.8;0
612600;2016;10;2;11.8;1.4;4.9;4
612600;2016;10;3;12;3.6;0;14.1
612600;2016;10;4;10.4;3.5;9.9;0
612600;2016;10;5;8.8;3.9;8.6;0
612600;2016;10;6;9.8;5;0.1;0
612600;2016;10;7;9;3.4;0.3;0
612600;2016;10;8;8.9;3.2;4.6;0
612600;2016;10;9;8.2;2.1;1.4;2.2
612600;2016;10;10;8.7;2.9;0.1;3.5
612600;2016;10;11;8.3;5.1;0;0
612600;2016;10;12;8.4;5.2;0.2;0
612600;2016;10;13;9.1;5.3;1.7;0.9
612600;2016;10;14;9.4;6.2;1.8;0
612600;2016;10;15;9.8;6.2;0;1.4
612600;2016;10;16;8.9;2.7;0;0.2
612600;2016;10;17;8.7;3.5;0;0
612600;2016;10;18;10.6;2.7;0;1
612600;2016;10;19;9.8;2.6;0.2;20
612600;2016;10;20;9.5;3.5;2.1;6.2
612600;2016;10;21;8;4.4;0;13.2
612600;2016;10;22;6.4;2.5;0;2.2
612600;2016;10;23;6.4;1.1;0.2;13.1
607200;2015;1;1;6.8;5.7;0;1
607200;2015;1;2;6.2;8.8;1.4;5.2
607200;2015;1;3;3.1;5.8;3.6;4.6
607200;2015;1;4;2.5;5.1;5.1;2.2
607200;2015;1;5;3.9;1.8;0;5
607200;2015;1;6;3.8;4.7;0;0
607200;2015;1;7;4;4.4;4.6;1.6
607200;2015;1;8;5.9;5;0.5;2.1
607200;2015;1;9;5;7.9;1.1;10.3
607200;2015;1;10;5.8;8.5;0.4;9
607200;2015;1;11;2.9;7.9;2.5;0.7
607200;2015;1;12;6.2;6.9;0;2.3
607200;2015;1;13;4.1;4;0;0.5
607200;2015;1;14;2;4.1;1;0.2
607200;2015;1;15;4;7.4;0;5.7
607200;2015;1;16;4.9;6.5;2.6;0.9
607200;2015;1;17;2.1;4.1;4.9;0.1
607200;2015;1;18;1.6;3.4;0.4;0.5
607200;2015;1;19;-0.1;0.8;0;3.3
607200;2015;1;20;0.3;1.8;0;6.5
607200;2015;1;21;-2.1;0.8;3.7;0.4
607200;2015;1;22;-1.4;2.1;0;0
607200;2015;1;23;-2.9;2.3;1.3;0
607200;2015;1;24;-1.2;4.4;1.8;2.6
607200;2015;1;25;-0.1;1.8;5.9;0.2
607200;2015;1;26;2.2;4.4;0;3.4
607200;2015;1;27;2.1;3.7;6.7;0
607200;2015;1;28;3.7;6.1;0;5.2
607200;2015;1;29;0.7;4.7;2.1;2.5
607200;2015;1;30;0;1.6;1.4;0
607200;2015;1;31;-0.5;2.7;1;0
607200;2015;2;1;0;4.1;3.6;0.1
607200;2015;2;2;-1.5;3.4;0.1;1.4
607200;2015;2;3;-3.1;2.9;1.8;0.1
607200;2015;2;4;-3.4;2.6;0.4;0.2
607200;2015;2;5;-2.2;1;4.9;0.5
607200;2015;2;6;-0.3;2.8;0.8;0.3
607200;2015;2;7;4.2;8.8;1;0
607200;2015;2;8;2.4;5.8;6.9;0.6
607200;2015;2;9;5.4;7.3;6.9;0
607200;2015;2;10;5.2;6.2;7.4;0
607200;2015;2;11;3.1;3.3;0;0
607200;2015;2;12;2.3;2.8;0;0
607200;2015;2;13;0.7;3.5;0;0.1
607200;2015;2;14;0.1;3.8;0;0
607200;2015;2;15;1.3;5.6;0;0
607200;2015;2;16;1.2;6.6;0;0
607200;2015;2;17;1.8;4.2;0.8;0
607200;2015;2;18;5.2;5.4;2;0.2
607200;2015;2;19;5;5.8;0.9;0
607200;2015;2;20;2.6;4.8;0;4.1
607200;2015;2;21;2.2;2.1;0;2.2
607200;2015;2;22;2.7;4.3;4.5;0.4
607200;2015;2;23;2.2;6.3;2.1;3
607200;2015;2;24;3.6;5.7;0.7;1.9
607200;2015;2;25;3.3;3.5;4.2;0.2
607200;2015;2;26;3.2;5.3;3.2;0
607200;2015;2;27;3.6;2.1;2.1;8.4
607200;2015;2;28;2.9;4.7;4.4;0
607200;2015;3;1;3.8;6.5;1;3.1
607200;2015;3;2;3.5;4.6;2;3.6
607200;2015;3;3;2.5;4.1;6.9;0.4
607200;2015;3;4;1.1;2.6;2.1;1.8
607200;2015;3;5;3.6;3.6;2.9;0.2
607200;2015;3;6;6.1;3.9;0;0
607200;2015;3;7;6.6;5.8;2.7;0
607200;2015;3;8;7.6;5;6.9;0
607200;2015;3;9;6.3;3.7;8.8;0
607200;2015;3;10;6.6;5.7;4.6;0.2
607200;2015;3;11;5;3.4;10.3;0
607200;2015;3;12;3;1.9;9.6;0
607200;2015;3;13;1.7;2.3;9.1;0
607200;2015;3;14;2.8;1.6;3.2;0
607200;2015;3;15;4.2;3.9;2.3;0
607200;2015;3;16;6.1;5.3;7.3;0
607200;2015;3;17;6.5;4.3;7.7;0
607200;2015;3;18;6.4;3.2;0.9;0
607200;2015;3;19;5.6;1.3;10.7;0
607200;2015;3;20;5;3.6;0;1
607200;2015;3;21;3.2;5.9;0.1;1.1
607200;2015;3;22;0.8;2.9;5.2;0
607200;2015;3;23;4.1;4.4;3;0
607200;2015;3;24;5.8;2;4.1;0
607200;2015;3;25;4.6;3.7;0.9;3.9
607200;2015;3;26;4.4;3.1;0.7;7.1
607200;2015;3;27;4.3;1.3;1.4;0
607200;2015;3;28;4.8;4.9;3;2
607200;2015;3;29;6.7;3.7;1.5;4.9
607200;2015;3;30;5.3;7.6;3.4;0
607200;2015;3;31;2.2;4.2;0;10.2
607200;2015;4;1;3.3;7.5;7;0.1
607200;2015;4;2;3.1;4.8;9.1;0
607200;2015;4;3;3.7;2.9;11.1;0
607200;2015;4;4;3.1;1.9;11.8;0
607200;2015;4;5;3.2;3.6;7.7;0
607200;2015;4;6;4.1;1.9;12.2;0
607200;2015;4;7;6.7;5.6;2.6;0
607200;2015;4;8;8.5;3.6;8.7;0
607200;2015;4;9;7.5;2.8;9.9;0
607200;2015;4;10;6.6;2.4;7.7;0
607200;2015;4;11;9.8;4.3;10;1
607200;2015;4;12;6.2;5.9;5.1;4.3
607200;2015;4;13;4.9;7.2;9.5;0.1
607200;2015;4;14;6.3;4.3;0;2
607200;2015;4;15;7.8;5.3;1.4;1.1
607200;2015;4;16;6.4;7.3;5.5;0
607200;2015;4;17;6.3;3;9.2;0
607200;2015;4;18;7.5;2.5;11.7;0
607200;2015;4;19;8.9;2;13.4;0
607200;2015;4;20;11.1;2.8;13.6;0
607200;2015;4;21;9.5;5.4;13.3;0
607200;2015;4;22;10.3;2.4;13.8;0
607200;2015;4;23;8.4;5.6;1.3;0
607200;2015;4;24;8.6;3.1;3.3;0
607200;2015;4;25;9;3.9;1;1.1
607200;2015;4;26;7.9;2.7;5.9;0
607200;2015;4;27;5.4;2.6;8.8;0
607200;2015;4;28;5.8;2.8;8;0
607200;2015;4;29;7.4;4;6.5;0.2
607200;2015;4;30;7;3;3.7;4.6
607200;2015;5;1;6.7;1.6;5.3;1.7
607200;2015;5;2;7;2.8;11.8;0
607200;2015;5;3;6.9;4.1;11.2;2.1
607200;2015;5;4;11.5;4.4;3.5;9.2
607200;2015;5;5;11.6;4.6;0.2;22.6
607200;2015;5;6;11.3;4.9;8.1;0
607200;2015;5;7;8.8;5.5;3.1;4.5
607200;2015;5;8;7.7;2.7;11.4;0
607200;2015;5;9;8.3;4.1;0.2;4
607200;2015;5;10;9.7;5.6;10.4;1.3
607200;2015;5;11;13;5.2;10.9;0
607200;2015;5;12;10.9;3.8;0.8;2.9
607200;2015;5;13;9;5.4;1.6;0.7
607200;2015;5;14;10.7;2.5;10.5;0
607200;2015;5;15;9.4;2.4;11.7;0
607200;2015;5;16;8;4;1.8;1.9
607200;2015;5;17;7.7;5.6;8.3;2.1
607200;2015;5;18;7.9;3.9;4.1;7.9
607200;2015;5;19;9.5;4.4;8.3;4.4
607200;2015;5;20;8.9;3;6.6;0.3
607200;2015;5;21;9.6;2.2;3;0
607200;2015;5;22;11.2;4;2.5;0.2
607200;2015;5;23;9;4.6;7.5;0.4
607200;2015;5;24;10.3;3.5;7.6;0
607200;2015;5;25;10;3.3;5.4;0.6
607200;2015;5;26;9;4.7;5.2;0
607200;2015;5;27;9.6;5;8.4;0
607200;2015;5;28;9.2;4.4;3.9;3.3
607200;2015;5;29;8.7;3.8;4.5;5.7
607200;2015;5;30;9.1;5;5.8;8.1
607200;2015;5;31;10;4.8;3.2;4.1
607200;2015;6;1;10.8;4.6;10;2.2
607200;2015;6;2;10.8;6.4;0;14
607200;2015;6;3;11.5;6.1;6.1;0
607200;2015;6;4;11.6;3.4;10.8;0
607200;2015;6;5;12.9;3.7;9.5;0
607200;2015;6;6;14.5;4.4;8.9;0.3
607200;2015;6;7;11.4;4.5;3.6;0
607200;2015;6;8;10.8;3;5.3;0
607200;2015;6;9;12.5;1.4;11.6;0
607200;2015;6;10;11.6;3.8;14.7;0
607200;2015;6;11;13.4;4.1;9.5;0
607200;2015;6;12;14.8;1.7;13.7;0
607200;2015;6;13;13.5;1;4.2;10.1
607200;2015;6;14;10.5;5.5;9;0.7
607200;2015;6;15;9.4;4.8;5.4;0
607200;2015;6;16;10.3;4;8.7;0
607200;2015;6;17;10.1;3.6;0.6;9.7
607200;2015;6;18;11.1;4.7;2;2.1
607200;2015;6;19;12.2;3.3;2.8;2.3
607200;2015;6;20;12.9;4.2;9.1;0
607200;2015;6;21;11.6;2.4;5.2;0
607200;2015;6;22;12.2;2.7;4.9;17.1
607200;2015;6;23;12.7;2;9.8;0
607200;2015;6;24;10.8;5.2;0.9;0
607200;2015;6;25;11.2;4.3;7;0
607200;2015;6;26;12.6;2.3;5.8;0.2
607200;2015;6;27;14.8;2.4;2.5;6.3
607200;2015;6;28;14.4;2.8;3.1;3.3
607200;2015;6;29;15.7;3.6;5.4;0.4
607200;2015;6;30;15.5;3.3;13.6;0
607200;2015;7;1;16.6;2.1;15.6;0
607200;2015;7;2;18.7;4.8;15.6;0
607200;2015;7;3;20.7;2.5;14.1;0
607200;2015;7;4;20.9;1.4;10.1;0
607200;2015;7;5;21.4;1.6;8.3;0
607200;2015;7;6;16.7;5.4;7.2;0
607200;2015;7;7;16.7;3.1;6;2.8
607200;2015;7;8;14.8;4.6;4.6;4.1
607200;2015;7;9;11.5;7.3;1.7;7.6
607200;2015;7;10;11.9;7.4;10.2;0
607200;2015;7;11;13.3;1.7;6.5;1.1
607200;2015;7;12;15.2;1.7;2.4;1.5
607200;2015;7;13;14.8;2.6;3.1;0
607200;2015;7;14;14.3;3.5;10;0
607200;2015;7;15;14;4.9;12.5;0
607200;2015;7;16;13.5;3.9;14.8;0
607200;2015;7;17;13.8;2.9;6;0
607200;2015;7;18;16.9;4.4;9.6;0
607200;2015;7;19;13.5;2.4;3.9;9.6
607200;2015;7;20;13.7;2.4;5.6;0.1
607200;2015;7;21;15.7;4.4;4.5;3.9
607200;2015;7;22;17.3;2.7;3.1;0
607200;2015;7;23;14.1;4;7.1;0
607200;2015;7;24;14.3;2.2;6.3;0
607200;2015;7;25;13.2;2.6;0;33.8
607200;2015;7;26;13;6;6.2;7.9
607200;2015;7;27;12.7;3.5;0;5.7
607200;2015;7;28;14.9;2;1;15.5
607200;2015;7;29;14.5;3.5;7.8;0.1
607200;2015;7;30;13.6;2.5;7.3;0.8
607200;2015;7;31;12.5;5.4;4.9;0
607200;2015;8;1;13.1;2.5;8;0
607200;2015;8;2;15.1;2.1;5;0
607200;2015;8;3;15.9;3;11.6;0
607200;2015;8;4;19.6;3.2;6.7;7
607200;2015;8;5;17;2.3;6.7;1.4
607200;2015;8;6;18.3;2.8;12.1;0
607200;2015;8;7;19.8;2.2;11;1.4
607200;2015;8;8;16.5;3;8;0
607200;2015;8;9;15.8;2;14.3;0
607200;2015;8;10;16.5;1.8;1.5;0.3
607200;2015;8;11;17.8;2.2;4.9;1
607200;2015;8;12;16;3;10.7;0
607200;2015;8;13;15.4;2.1;14.1;0
607200;2015;8;14;18.4;5.7;8.8;0
607200;2015;8;15;17.8;2.6;2.6;25.2
607200;2015;8;16;18.5;1.8;3.2;0
607200;2015;8;17;19.1;4.6;6;0.8
607200;2015;8;18;18.4;6;12.4;0
607200;2015;8;19;18.7;4.4;13.8;0
607200;2015;8;20;17.6;3.1;13.6;0
607200;2015;8;21;17.7;3.1;13.7;0
607200;2015;8;22;18.1;3.1;13.6;0
607200;2015;8;23;18.4;3.8;13.3;0
607200;2015;8;24;17.4;4.3;2.1;3.7
607200;2015;8;25;17;4.8;2.7;10
607200;2015;8;26;16.4;4.6;0.5;1.8
607200;2015;8;27;16.9;4.1;2.2;9.4
607200;2015;8;28;15.1;2.9;7.7;1.2
607200;2015;8;29;15.7;2.6;7.4;0
607200;2015;8;30;15.9;1.1;2.9;0.1
607200;2015;8;31;15.3;1.4;0;17.2
607200;2015;9;1;15.9;2.2;0;3.8
607200;2015;9;2;14.4;5.2;8.2;1
607200;2015;9;3;12.7;4;5.8;12.6
607200;2015;9;4;12.4;2.3;3.8;11.5
607200;2015;9;5;11.3;4.3;1.8;9
607200;2015;9;6;12.6;4.9;5.7;2.8
607200;2015;9;7;12;2.6;11.5;0
607200;2015;9;8;12.4;1.6;11;0
607200;2015;9;9;12.7;1.2;10.2;0.2
607200;2015;9;10;12.4;1.6;4.6;0
607200;2015;9;11;13.9;3.7;4.6;1.1
607200;2015;9;12;14.5;4.5;1.1;11.3
607200;2015;9;13;14.6;5.6;0;12.7
607200;2015;9;14;15.5;5.7;0.9;11.5
607200;2015;9;15;13.5;4.6;6;0.1
607200;2015;9;16;13.7;5;1.2;1.6
607200;2015;9;17;15.4;6.6;1.3;6.7
607200;2015;9;18;13.6;4.9;6.2;1.5
607200;2015;9;19;12.4;3.2;5.1;0.3
607200;2015;9;20;12.3;3.5;6.4;0.1
607200;2015;9;21;10.1;1.9;0.6;2.8
607200;2015;9;22;12.5;3.4;0;1.5
607200;2015;9;23;13.1;2.7;6.1;0
607200;2015;9;24;13;4.2;1.7;4.3
607200;2015;9;25;11.3;3.1;7.2;1.4
607200;2015;9;26;10.9;3.4;8.4;0
607200;2015;9;27;10.8;2.1;9.8;0.5
607200;2015;9;28;10.1;0.7;9.8;0
607200;2015;9;29;10;1.3;9.9;0
607200;2015;9;30;10.8;2.5;9.1;0
607200;2015;10;1;11.6;5.1;2.5;0
607200;2015;10;2;12.7;4;8.7;0
607200;2015;10;3;10.5;1.7;7.9;0
607200;2015;10;4;10;0.7;3.5;0.1
607200;2015;10;5;10.9;2;2.7;0
607200;2015;10;6;11.8;7.1;0;1.1
607200;2015;10;7;10.4;7.4;0;13.2
607200;2015;10;8;9.5;5.3;0;3.3
607200;2015;10;9;9.6;3.6;0;0.2
607200;2015;10;10;8.2;2.7;1;0
607200;2015;10;11;7.4;2.2;6.8;0.2
607200;2015;10;12;7.3;2.7;1.2;0.2
607200;2015;10;13;7;1.9;0;2.1
607200;2015;10;14;8.6;2.4;4.3;0
607200;2015;10;15;8.8;2.9;4.7;0
607200;2015;10;16;8.8;1.6;1.5;0.2
607200;2015;10;17;9.2;1.4;0;1.5
607200;2015;10;18;8.8;1.1;0.9;0
607200;2015;10;19;7.4;1;3.6;0.3
607200;2015;10;20;8.4;1.1;0.5;0
607200;2015;10;21;9.1;3.4;0.3;0.3
607200;2015;10;22;11.6;4.4;0.3;1.4
607200;2015;10;23;10.6;6;7.4;0
607200;2015;10;24;9.4;3.9;0;0
607200;2015;10;25;8.5;3.5;5.8;0.2
607200;2015;10;26;7;1.9;7.2;0
607200;2015;10;27;7.3;2.9;6;0
607200;2015;10;28;9;5.2;3.9;0
607200;2015;10;29;8.8;2.9;0.9;0
607200;2015;10;30;8.8;3.2;0;0
607200;2015;10;31;9;4.5;4.8;0
607200;2015;11;1;9.6;2;0;0
607200;2015;11;2;9.7;2.1;0;0
607200;2015;11;3;6.5;2;0;0
607200;2015;11;4;5.8;2;1.1;0
607200;2015;11;5;9.2;3.1;0;1.5
607200;2015;11;6;10.7;3.3;0;2.5
607200;2015;11;7;12.5;4.6;2.5;14.7
607200;2015;11;8;10.4;6.3;5.3;0.4
607200;2015;11;9;10.7;6;1.6;11.5
607200;2015;11;10;12.8;5.5;0;3.5
607200;2015;11;11;12.1;4.1;0.4;9.5
607200;2015;11;12;10.3;4.8;6;0.1
607200;2015;11;13;8.9;5.7;2.4;10.4
607200;2015;11;14;5.6;4.6;2.4;4.1
607200;2015;11;15;4.5;1.9;2.2;0.1
